Driver,LapTime,LapNumber,Compound,TyreLife,Team,Track,Rainfall,TrackTemp,LapTime_sec,LapTime_norm
ALB,92.356,20.0,INTERMEDIATE,18.0,Williams,Melbourne,1,19.4,92.356,0.14781655266707935
ALB,92.036,21.0,INTERMEDIATE,19.0,Williams,Melbourne,1,19.4,92.036,0.035910634731898164
ALB,92.053,22.0,INTERMEDIATE,20.0,Williams,Melbourne,1,19.2,92.053,0.04185563662220336
ALB,91.75,23.0,INTERMEDIATE,21.0,Williams,Melbourne,1,19.2,91.75,-0.06410527942267262
ALB,91.868,24.0,INTERMEDIATE,22.0,Williams,Melbourne,0,19.2,91.868,-0.022839972184075436
ALB,91.014,25.0,INTERMEDIATE,23.0,Williams,Melbourne,0,19.2,91.014,-0.3214888906735963
ALB,91.309,26.0,INTERMEDIATE,24.0,Williams,Melbourne,1,19.2,91.309,-0.21832562257709837
ALB,90.452,27.0,INTERMEDIATE,25.0,Williams,Melbourne,0,19.1,90.452,-0.5180236590472617
ALB,90.332,28.0,INTERMEDIATE,26.0,Williams,Melbourne,0,19.1,90.332,-0.559988378272957
ALB,90.023,29.0,INTERMEDIATE,27.0,Williams,Melbourne,0,19.1,90.023,-0.6680475302791178
ALB,89.628,30.0,INTERMEDIATE,28.0,Williams,Melbourne,0,19.1,89.628,-0.8061813977303587
ALB,90.053,31.0,INTERMEDIATE,29.0,Williams,Melbourne,0,19.1,90.053,-0.657556350472694
ALB,90.186,32.0,INTERMEDIATE,30.0,Williams,Melbourne,0,19.1,90.186,-0.6110454533308799
ALB,87.127,42.0,MEDIUM,9.0,Williams,Melbourne,0,19.3,87.127,-1.6807960875925294
ALB,84.597,43.0,MEDIUM,10.0,Williams,Melbourne,0,19.3,84.597,-2.565552251267575
ALB,92.795,46.0,INTERMEDIATE,2.0,Williams,Melbourne,1,19.3,92.795,0.30133748383441183
ALB,94.996,52.0,INTERMEDIATE,8.0,Williams,Melbourne,0,18.7,94.996,1.071040375632344
ALB,91.917,53.0,INTERMEDIATE,9.0,Williams,Melbourne,0,18.7,91.917,-0.005704378500248144
ALB,90.587,54.0,INTERMEDIATE,10.0,Williams,Melbourne,0,18.7,90.587,-0.4708133499183543
ALB,90.301,55.0,INTERMEDIATE,11.0,Williams,Melbourne,0,18.7,90.301,-0.570829264072925
ALB,90.298,56.0,INTERMEDIATE,12.0,Williams,Melbourne,0,18.7,90.298,-0.5718783820535674
ALB,89.944,57.0,INTERMEDIATE,13.0,Williams,Melbourne,0,18.7,89.944,-0.695674303769364
HUL,98.959,8.0,INTERMEDIATE,8.0,Kick Sauber,Melbourne,0,19.1,98.959,2.4569252280608858
HUL,96.51,9.0,INTERMEDIATE,9.0,Kick Sauber,Melbourne,0,19.1,96.51,1.6004952498631848
HUL,95.044,10.0,INTERMEDIATE,10.0,Kick Sauber,Melbourne,0,19.1,95.044,1.0878262633226221
HUL,94.99,11.0,INTERMEDIATE,11.0,Kick Sauber,Melbourne,0,19.1,94.99,1.0689421396710592
HUL,94.989,12.0,INTERMEDIATE,12.0,Kick Sauber,Melbourne,0,19.3,94.989,1.068592433677515
HUL,94.064,13.0,INTERMEDIATE,13.0,Kick Sauber,Melbourne,0,19.3,94.064,0.7451143896461211
HUL,95.018,14.0,INTERMEDIATE,14.0,Kick Sauber,Melbourne,1,19.3,95.018,1.0787339074903899
HUL,93.611,15.0,INTERMEDIATE,15.0,Kick Sauber,Melbourne,0,19.3,93.611,0.5866975745691309
HUL,93.856,16.0,INTERMEDIATE,16.0,Kick Sauber,Melbourne,1,19.3,93.856,0.6723755429882523
HUL,94.817,17.0,INTERMEDIATE,17.0,Kick Sauber,Melbourne,1,19.4,94.817,1.0084430027873499
HUL,93.796,18.0,INTERMEDIATE,18.0,Kick Sauber,Melbourne,1,19.4,93.796,0.6513931833754096
HUL,93.52,19.0,INTERMEDIATE,19.0,Kick Sauber,Melbourne,1,19.4,93.52,0.5548743291563101
HUL,93.867,20.0,INTERMEDIATE,20.0,Kick Sauber,Melbourne,1,19.4,93.867,0.6762223089172777
HUL,93.22,21.0,INTERMEDIATE,21.0,Kick Sauber,Melbourne,1,19.2,93.22,0.4499625310920765
HUL,93.185,22.0,INTERMEDIATE,22.0,Kick Sauber,Melbourne,1,19.2,93.185,0.437722821317917
HUL,92.765,23.0,INTERMEDIATE,23.0,Kick Sauber,Melbourne,1,19.2,92.765,0.29084630402798795
HUL,92.469,24.0,INTERMEDIATE,24.0,Kick Sauber,Melbourne,0,19.2,92.469,0.18733332993794088
HUL,91.975,25.0,INTERMEDIATE,25.0,Kick Sauber,Melbourne,0,19.2,91.975,0.014578569125501335
HUL,91.81,26.0,INTERMEDIATE,26.0,Kick Sauber,Melbourne,1,19.2,91.81,-0.04312291980982491
HUL,91.118,27.0,INTERMEDIATE,27.0,Kick Sauber,Melbourne,0,19.1,91.118,-0.2851194673446619
HUL,90.801,28.0,INTERMEDIATE,28.0,Kick Sauber,Melbourne,0,19.1,90.801,-0.3959762672992007
HUL,90.378,29.0,INTERMEDIATE,29.0,Kick Sauber,Melbourne,0,19.1,90.378,-0.5439019025697721
HUL,90.691,30.0,INTERMEDIATE,30.0,Kick Sauber,Melbourne,0,19.1,90.691,-0.4344439265894199
HUL,90.071,31.0,INTERMEDIATE,31.0,Kick Sauber,Melbourne,0,19.1,90.071,-0.6512616425888397
HUL,90.109,32.0,INTERMEDIATE,32.0,Kick Sauber,Melbourne,0,19.1,90.109,-0.6379728148340378
HUL,87.472,42.0,MEDIUM,9.0,Kick Sauber,Melbourne,0,19.3,87.472,-1.56014751981866
HUL,85.243,43.0,MEDIUM,10.0,Kick Sauber,Melbourne,0,19.3,85.243,-2.339642179435923
HUL,91.21,46.0,INTERMEDIATE,2.0,Kick Sauber,Melbourne,1,19.3,91.21,-0.2529465159382971
HUL,95.935,52.0,INTERMEDIATE,8.0,Kick Sauber,Melbourne,0,18.7,95.935,1.3994143035734008
HUL,91.815,53.0,INTERMEDIATE,9.0,Kick Sauber,Melbourne,0,18.7,91.815,-0.04137438984208926
HUL,90.994,54.0,INTERMEDIATE,10.0,Kick Sauber,Melbourne,0,18.7,90.994,-0.3284830105445439
HUL,90.437,55.0,INTERMEDIATE,11.0,Kick Sauber,Melbourne,0,18.7,90.437,-0.5232692489504736
HUL,90.36,56.0,INTERMEDIATE,12.0,Kick Sauber,Melbourne,0,18.7,90.36,-0.5501966104536264
HUL,90.86,57.0,INTERMEDIATE,13.0,Kick Sauber,Melbourne,0,18.7,90.86,-0.37534361367990215
LAW,100.582,8.0,INTERMEDIATE,7.0,Red Bull Racing,Melbourne,0,19.1,100.582,3.0244980555883916
LAW,98.439,9.0,INTERMEDIATE,8.0,Red Bull Racing,Melbourne,0,19.1,98.439,2.275078111416209
LAW,96.614,10.0,INTERMEDIATE,9.0,Red Bull Racing,Melbourne,0,19.1,96.614,1.6368646731921193
LAW,95.174,11.0,INTERMEDIATE,10.0,Red Bull Racing,Melbourne,0,19.1,95.174,1.133288042483794
LAW,94.064,12.0,INTERMEDIATE,11.0,Red Bull Racing,Melbourne,0,19.3,94.064,0.7451143896461211
LAW,94.316,13.0,INTERMEDIATE,12.0,Red Bull Racing,Melbourne,0,19.3,94.316,0.8332403000200815
LAW,93.617,14.0,INTERMEDIATE,13.0,Red Bull Racing,Melbourne,1,19.3,93.617,0.5887958105304155
LAW,93.502,15.0,INTERMEDIATE,14.0,Red Bull Racing,Melbourne,0,19.3,93.502,0.5485796212724557
LAW,93.915,16.0,INTERMEDIATE,15.0,Red Bull Racing,Melbourne,1,19.3,93.915,0.6930081966075559
LAW,94.575,17.0,INTERMEDIATE,16.0,Red Bull Racing,Melbourne,1,19.4,94.575,0.9238141523488709
LAW,95.002,18.0,INTERMEDIATE,17.0,Red Bull Racing,Melbourne,1,19.4,95.002,1.0731386115936288
LAW,94.695,19.0,INTERMEDIATE,18.0,Red Bull Racing,Melbourne,1,19.4,94.695,0.9657788715745613
LAW,93.497,20.0,INTERMEDIATE,19.0,Red Bull Racing,Melbourne,1,19.4,93.497,0.5468310913047202
LAW,92.883,21.0,INTERMEDIATE,20.0,Red Bull Racing,Melbourne,1,19.2,92.883,0.33211161126658517
LAW,92.08,22.0,INTERMEDIATE,21.0,Red Bull Racing,Melbourne,1,19.2,92.08,0.05129769844798483
LAW,92.622,23.0,INTERMEDIATE,22.0,Red Bull Racing,Melbourne,1,19.2,92.622,0.24083834695070255
LAW,92.155,24.0,INTERMEDIATE,23.0,Red Bull Racing,Melbourne,0,19.2,92.155,0.07752564796404447
LAW,91.959,25.0,INTERMEDIATE,24.0,Red Bull Racing,Melbourne,0,19.2,91.959,0.008983273228745257
LAW,91.129,26.0,INTERMEDIATE,25.0,Red Bull Racing,Melbourne,0,19.2,91.129,-0.28127270141563654
LAW,91.094,27.0,INTERMEDIATE,26.0,Red Bull Racing,Melbourne,0,19.1,91.094,-0.29351241118980104
LAW,90.803,29.0,INTERMEDIATE,28.0,Red Bull Racing,Melbourne,0,19.1,90.803,-0.39527685531210743
LAW,91.312,30.0,INTERMEDIATE,29.0,Red Bull Racing,Melbourne,0,19.1,91.312,-0.21727650459645598
LAW,91.649,31.0,INTERMEDIATE,30.0,Red Bull Racing,Melbourne,0,19.1,91.649,-0.09942558477096462
LAW,93.76,32.0,INTERMEDIATE,31.0,Red Bull Racing,Melbourne,0,19.0,93.76,0.638803767607701
LAW,84.098,42.0,MEDIUM,9.0,Red Bull Racing,Melbourne,0,19.3,84.098,-2.74005554204775
LAW,82.97,43.0,MEDIUM,10.0,Red Bull Racing,Melbourne,0,19.3,82.97,-3.1345239027692724
LAW,99.457,46.0,MEDIUM,13.0,Red Bull Racing,Melbourne,1,19.3,99.457,2.631078812847512
OCO,100.522,8.0,INTERMEDIATE,4.0,Haas F1 Team,Melbourne,0,19.1,100.522,3.003515695975549
OCO,98.049,9.0,INTERMEDIATE,5.0,Haas F1 Team,Melbourne,0,19.1,98.049,2.138692773932709
OCO,96.474,10.0,INTERMEDIATE,6.0,Haas F1 Team,Melbourne,0,19.1,96.474,1.5879058340954761
OCO,95.696,11.0,INTERMEDIATE,7.0,Haas F1 Team,Melbourne,0,19.1,95.696,1.315834571115559
OCO,94.577,12.0,INTERMEDIATE,8.0,Haas F1 Team,Melbourne,0,19.3,94.577,0.9245135643359641
OCO,93.936,13.0,INTERMEDIATE,9.0,Haas F1 Team,Melbourne,0,19.3,93.936,0.7003520224720526
OCO,93.526,14.0,INTERMEDIATE,10.0,Haas F1 Team,Melbourne,1,19.3,93.526,0.5569725651175949
OCO,93.703,15.0,INTERMEDIATE,11.0,Haas F1 Team,Melbourne,0,19.3,93.703,0.6188705259754956
OCO,93.951,16.0,INTERMEDIATE,12.0,Haas F1 Team,Melbourne,1,19.3,93.951,0.7055976123752595
OCO,94.737,17.0,INTERMEDIATE,13.0,Haas F1 Team,Melbourne,1,19.4,94.737,0.9804665233035547
OCO,95.309,18.0,INTERMEDIATE,14.0,Haas F1 Team,Melbourne,1,19.4,95.309,1.1804983516126963
OCO,96.266,19.0,INTERMEDIATE,15.0,Haas F1 Team,Melbourne,1,19.4,96.266,1.5151669874376075
OCO,94.392,20.0,INTERMEDIATE,16.0,Haas F1 Team,Melbourne,1,19.4,94.392,0.8598179555296853
OCO,93.391,21.0,INTERMEDIATE,17.0,Haas F1 Team,Melbourne,1,19.2,93.391,0.5097622559886925
OCO,93.533,22.0,INTERMEDIATE,18.0,Haas F1 Team,Melbourne,1,19.2,93.533,0.5594205070724287
OCO,93.338,23.0,INTERMEDIATE,19.0,Haas F1 Team,Melbourne,1,19.2,93.338,0.4912278383306737
OCO,93.048,24.0,INTERMEDIATE,20.0,Haas F1 Team,Melbourne,0,19.2,93.048,0.3898131002019164
OCO,92.538,25.0,INTERMEDIATE,21.0,Haas F1 Team,Melbourne,0,19.2,92.538,0.21146304349271577
OCO,92.54,26.0,INTERMEDIATE,22.0,Haas F1 Team,Melbourne,0,19.2,92.54,0.212162455479814
OCO,92.302,27.0,INTERMEDIATE,23.0,Haas F1 Team,Melbourne,0,19.1,92.302,0.12893242901552138
OCO,92.21,28.0,INTERMEDIATE,24.0,Haas F1 Team,Melbourne,0,19.1,92.21,0.09675947760915157
OCO,93.743,29.0,INTERMEDIATE,25.0,Haas F1 Team,Melbourne,0,19.1,93.743,0.6328587657173907
OCO,91.501,30.0,INTERMEDIATE,26.0,Haas F1 Team,Melbourne,0,19.1,91.501,-0.15118207181598567
OCO,91.624,31.0,INTERMEDIATE,27.0,Haas F1 Team,Melbourne,0,19.1,91.624,-0.10816823460965283
OCO,86.764,42.0,MEDIUM,3.0,Haas F1 Team,Melbourne,0,19.3,86.764,-1.8077393632502532
OCO,88.505,43.0,MEDIUM,4.0,Haas F1 Team,Melbourne,0,19.3,88.505,-1.1989012284841452
OCO,98.747,52.0,INTERMEDIATE,6.0,Haas F1 Team,Melbourne,0,18.7,98.747,2.3827875574288258
OCO,94.582,53.0,INTERMEDIATE,7.0,Haas F1 Team,Melbourne,0,18.7,94.582,0.9262620943036998
OCO,93.152,54.0,INTERMEDIATE,8.0,Haas F1 Team,Melbourne,0,18.7,93.152,0.42618252353085073
OCO,92.26,55.0,INTERMEDIATE,9.0,Haas F1 Team,Melbourne,0,18.7,92.26,0.11424477728652797
OCO,91.913,56.0,INTERMEDIATE,10.0,Haas F1 Team,Melbourne,0,18.7,91.913,-0.0071032024744396485
OCO,90.924,57.0,INTERMEDIATE,11.0,Haas F1 Team,Melbourne,0,18.7,90.924,-0.35296243009286293
NOR,96.278,8.0,INTERMEDIATE,8.0,McLaren,Melbourne,0,19.1,96.278,1.519363459360177
NOR,94.638,9.0,INTERMEDIATE,9.0,McLaren,Melbourne,0,19.1,94.638,0.9458456299423609
NOR,92.13,10.0,INTERMEDIATE,10.0,McLaren,Melbourne,0,19.1,92.13,0.06878299812535628
NOR,92.189,11.0,INTERMEDIATE,11.0,McLaren,Melbourne,0,19.1,92.189,0.08941565174465486
NOR,91.778,12.0,INTERMEDIATE,12.0,McLaren,Melbourne,0,19.3,91.778,-0.05431351160334204
NOR,91.318,13.0,INTERMEDIATE,13.0,McLaren,Melbourne,0,19.3,91.318,-0.2151782686351712
NOR,90.795,14.0,INTERMEDIATE,14.0,McLaren,Melbourne,1,19.3,90.795,-0.3980745032604855
NOR,90.226,15.0,INTERMEDIATE,15.0,McLaren,Melbourne,0,19.3,90.226,-0.5970572135889847
NOR,89.952,16.0,INTERMEDIATE,16.0,McLaren,Melbourne,1,19.3,89.952,-0.6928766558209859
NOR,90.264,17.0,INTERMEDIATE,17.0,McLaren,Melbourne,1,19.4,90.264,-0.5837683858341828
NOR,90.146,18.0,INTERMEDIATE,18.0,McLaren,Melbourne,1,19.4,90.146,-0.62503369307278
NOR,90.551,19.0,INTERMEDIATE,19.0,McLaren,Melbourne,1,19.4,90.551,-0.4834027656860629
NOR,90.71,20.0,INTERMEDIATE,20.0,McLaren,Melbourne,1,19.4,90.71,-0.42779951271202143
NOR,90.234,21.0,INTERMEDIATE,21.0,McLaren,Melbourne,1,19.4,90.234,-0.5942595656406067
NOR,90.3,22.0,INTERMEDIATE,22.0,McLaren,Melbourne,1,19.2,90.3,-0.5711789700664742
NOR,89.922,23.0,INTERMEDIATE,23.0,McLaren,Melbourne,1,19.2,89.922,-0.7033678356274098
NOR,89.687,24.0,INTERMEDIATE,24.0,McLaren,Melbourne,1,19.2,89.687,-0.78554874411106
NOR,89.601,25.0,INTERMEDIATE,25.0,McLaren,Melbourne,0,19.2,89.601,-0.8156234595561401
NOR,89.16,26.0,INTERMEDIATE,26.0,McLaren,Melbourne,0,19.2,89.16,-0.9698438027105658
NOR,89.25,27.0,INTERMEDIATE,27.0,McLaren,Melbourne,0,19.2,89.25,-0.9383702632912942
NOR,89.097,28.0,INTERMEDIATE,28.0,McLaren,Melbourne,0,19.1,89.097,-0.9918752803040559
NOR,88.357,29.0,INTERMEDIATE,29.0,McLaren,Melbourne,0,19.1,88.357,-1.2506577155291663
NOR,88.032,30.0,INTERMEDIATE,30.0,McLaren,Melbourne,0,19.1,88.032,-1.364312163432088
NOR,87.695,31.0,INTERMEDIATE,31.0,McLaren,Melbourne,0,19.1,87.695,-1.4821630832575794
NOR,87.8,32.0,INTERMEDIATE,32.0,McLaren,Melbourne,0,19.1,87.8,-1.4454439539350958
NOR,87.495,33.0,INTERMEDIATE,33.0,McLaren,Melbourne,0,19.0,87.495,-1.5521042819670652
NOR,83.797,42.0,HARD,9.0,McLaren,Melbourne,0,19.3,83.797,-2.845317046105533
NOR,82.167,43.0,HARD,10.0,McLaren,Melbourne,0,19.3,82.167,-3.4153378155878724
NOR,91.567,46.0,INTERMEDIATE,2.0,McLaren,Melbourne,1,19.3,91.567,-0.12810147624185816
NOR,93.198,52.0,INTERMEDIATE,8.0,McLaren,Melbourne,0,18.7,93.198,0.4422689992340307
NOR,90.482,53.0,INTERMEDIATE,9.0,McLaren,Melbourne,0,18.7,90.482,-0.5075324792408378
NOR,89.428,54.0,INTERMEDIATE,10.0,McLaren,Melbourne,0,18.7,89.428,-0.8761225964398494
NOR,89.195,55.0,INTERMEDIATE,11.0,McLaren,Melbourne,0,18.7,89.195,-0.9576040929364064
NOR,87.996,56.0,INTERMEDIATE,12.0,McLaren,Melbourne,0,18.7,87.996,-1.3769015791997965
NOR,87.126,57.0,INTERMEDIATE,13.0,McLaren,Melbourne,0,18.7,87.126,-1.6811457935860736
HAM,98.311,8.0,INTERMEDIATE,8.0,Ferrari,Melbourne,0,19.1,98.311,2.2303157442421404
HAM,96.242,9.0,INTERMEDIATE,9.0,Ferrari,Melbourne,0,19.1,96.242,1.5067740435924684
HAM,95.107,10.0,INTERMEDIATE,10.0,Ferrari,Melbourne,0,19.1,95.107,1.1098577409161123
HAM,94.299,11.0,INTERMEDIATE,11.0,Ferrari,Melbourne,0,19.1,94.299,0.8272952981297763
HAM,93.255,12.0,INTERMEDIATE,12.0,Ferrari,Melbourne,0,19.3,93.255,0.462202240866236
HAM,93.017,13.0,INTERMEDIATE,13.0,Ferrari,Melbourne,0,19.3,93.017,0.3789722144019434
HAM,92.992,14.0,INTERMEDIATE,14.0,Ferrari,Melbourne,1,19.3,92.992,0.37022956456326017
HAM,92.763,15.0,INTERMEDIATE,15.0,Ferrari,Melbourne,0,19.3,92.763,0.29014689204089467
HAM,92.749,16.0,INTERMEDIATE,16.0,Ferrari,Melbourne,1,19.3,92.749,0.2852510081312269
HAM,92.83,17.0,INTERMEDIATE,17.0,Ferrari,Melbourne,1,19.4,92.83,0.31357719360857134
HAM,92.877,18.0,INTERMEDIATE,18.0,Ferrari,Melbourne,1,19.4,92.877,0.3300133753053004
HAM,92.914,19.0,INTERMEDIATE,19.0,Ferrari,Melbourne,1,19.4,92.914,0.3429524970665581
HAM,92.341,20.0,INTERMEDIATE,20.0,Ferrari,Melbourne,1,19.4,92.341,0.14257096276386744
HAM,92.079,21.0,INTERMEDIATE,21.0,Ferrari,Melbourne,1,19.4,92.079,0.050947992454435716
HAM,92.041,22.0,INTERMEDIATE,22.0,Ferrari,Melbourne,1,19.2,92.041,0.03765916469963382
HAM,91.771,23.0,INTERMEDIATE,23.0,Ferrari,Melbourne,1,19.2,91.771,-0.056761453558175926
HAM,91.852,24.0,INTERMEDIATE,24.0,Ferrari,Melbourne,0,19.2,91.852,-0.02843526808083151
HAM,90.86,25.0,INTERMEDIATE,25.0,Ferrari,Melbourne,0,19.2,90.86,-0.37534361367990215
HAM,91.302,26.0,INTERMEDIATE,26.0,Ferrari,Melbourne,1,19.2,91.302,-0.22077356453192729
HAM,90.755,27.0,INTERMEDIATE,27.0,Ferrari,Melbourne,0,19.1,90.755,-0.41206274300238566
HAM,90.143,28.0,INTERMEDIATE,28.0,Ferrari,Melbourne,0,19.1,90.143,-0.6260828110534223
HAM,90.127,29.0,INTERMEDIATE,29.0,Ferrari,Melbourne,0,19.1,90.127,-0.6316781069501834
HAM,89.737,30.0,INTERMEDIATE,30.0,Ferrari,Melbourne,0,19.1,89.737,-0.7680634444336886
HAM,90.422,31.0,INTERMEDIATE,31.0,Ferrari,Melbourne,0,19.1,90.422,-0.5285148388536854
HAM,90.234,32.0,INTERMEDIATE,32.0,Ferrari,Melbourne,0,19.1,90.234,-0.5942595656406067
HAM,87.508,42.0,HARD,10.0,Ferrari,Melbourne,0,19.3,87.508,-1.5475581040509514
HAM,84.218,43.0,HARD,11.0,Ferrari,Melbourne,0,19.3,84.218,-2.6980908228220546
HAM,96.714,46.0,HARD,14.0,Ferrari,Melbourne,1,19.3,96.714,1.671835272546862
HAM,97.051,52.0,INTERMEDIATE,5.0,Ferrari,Melbourne,0,18.7,97.051,1.7896861923723535
HAM,93.039,53.0,INTERMEDIATE,6.0,Ferrari,Melbourne,0,18.7,93.039,0.38666574625998923
HAM,91.265,54.0,INTERMEDIATE,7.0,Ferrari,Melbourne,0,18.7,91.265,-0.23371268629318503
HAM,89.874,55.0,INTERMEDIATE,8.0,Ferrari,Melbourne,0,18.7,89.874,-0.720153723317688
HAM,90.095,56.0,INTERMEDIATE,9.0,Ferrari,Melbourne,0,18.7,90.095,-0.6428686987437006
HAM,92.418,57.0,INTERMEDIATE,10.0,Ferrari,Melbourne,0,18.7,92.418,0.1694983242670253
BOR,100.265,8.0,INTERMEDIATE,8.0,Kick Sauber,Melbourne,0,19.1,100.265,2.913641255633853
BOR,96.663,9.0,INTERMEDIATE,9.0,Kick Sauber,Melbourne,0,19.1,96.663,1.6540002668759415
BOR,95.625,10.0,INTERMEDIATE,10.0,Kick Sauber,Melbourne,0,19.1,95.625,1.291005445573691
BOR,94.655,11.0,INTERMEDIATE,11.0,Kick Sauber,Melbourne,0,19.1,94.655,0.9517906318326661
BOR,94.382,12.0,INTERMEDIATE,12.0,Kick Sauber,Melbourne,0,19.3,94.382,0.856320895594214
BOR,94.383,13.0,INTERMEDIATE,13.0,Kick Sauber,Melbourne,0,19.3,94.383,0.8566706015877581
BOR,94.102,14.0,INTERMEDIATE,14.0,Kick Sauber,Melbourne,1,19.3,94.102,0.758403217400928
BOR,93.692,15.0,INTERMEDIATE,15.0,Kick Sauber,Melbourne,0,19.3,93.692,0.6150237600464702
BOR,94.111,16.0,INTERMEDIATE,16.0,Kick Sauber,Melbourne,1,19.3,94.111,0.7615505713428551
BOR,94.756,17.0,INTERMEDIATE,17.0,Kick Sauber,Melbourne,1,19.4,94.756,0.9871109371809581
BOR,93.892,18.0,INTERMEDIATE,18.0,Kick Sauber,Melbourne,1,19.4,93.892,0.684964958755961
BOR,93.906,19.0,INTERMEDIATE,19.0,Kick Sauber,Melbourne,1,19.4,93.906,0.6898608426656287
BOR,93.328,20.0,INTERMEDIATE,20.0,Kick Sauber,Melbourne,1,19.4,93.328,0.4877307783952024
BOR,93.35,21.0,INTERMEDIATE,21.0,Kick Sauber,Melbourne,1,19.2,93.35,0.49542431025324324
BOR,92.734,22.0,INTERMEDIATE,22.0,Kick Sauber,Melbourne,1,19.2,92.734,0.280005418228015
BOR,92.966,23.0,INTERMEDIATE,23.0,Kick Sauber,Melbourne,1,19.2,92.966,0.36113720873102284
BOR,92.369,24.0,INTERMEDIATE,24.0,Kick Sauber,Melbourne,0,19.2,92.369,0.15236273058319802
BOR,92.235,25.0,INTERMEDIATE,25.0,Kick Sauber,Melbourne,0,19.2,92.235,0.10550212744783978
BOR,91.425,26.0,INTERMEDIATE,26.0,Kick Sauber,Melbourne,1,19.2,91.425,-0.17775972732559445
BOR,91.406,27.0,INTERMEDIATE,27.0,Kick Sauber,Melbourne,0,19.1,91.406,-0.1844041412029929
BOR,90.755,28.0,INTERMEDIATE,28.0,Kick Sauber,Melbourne,0,19.1,90.755,-0.41206274300238566
BOR,91.329,29.0,INTERMEDIATE,29.0,Kick Sauber,Melbourne,0,19.1,91.329,-0.21133150270615078
BOR,91.146,30.0,INTERMEDIATE,30.0,Kick Sauber,Melbourne,0,19.1,91.146,-0.2753276995253313
BOR,90.446,31.0,INTERMEDIATE,31.0,Kick Sauber,Melbourne,0,19.1,90.446,-0.5201218950085464
BOR,89.83,32.0,INTERMEDIATE,32.0,Kick Sauber,Melbourne,0,19.0,89.83,-0.7355407870337747
BOR,84.77,42.0,MEDIUM,9.0,Kick Sauber,Melbourne,0,19.3,84.77,-2.5050531143838657
BOR,84.192,43.0,MEDIUM,10.0,Kick Sauber,Melbourne,0,19.3,84.192,-2.707183178654292
RUS,97.824,8.0,INTERMEDIATE,8.0,Mercedes,Melbourne,0,19.1,97.824,2.0600089253845297
RUS,94.873,9.0,INTERMEDIATE,9.0,Mercedes,Melbourne,0,19.1,94.873,1.0280265384260112
RUS,93.587,10.0,INTERMEDIATE,10.0,Mercedes,Melbourne,0,19.1,93.587,0.5783046307239917
RUS,93.347,11.0,INTERMEDIATE,11.0,Mercedes,Melbourne,0,19.1,93.347,0.49437519227260085
RUS,92.803,12.0,INTERMEDIATE,12.0,Mercedes,Melbourne,0,19.3,92.803,0.30413513178278984
RUS,92.364,13.0,INTERMEDIATE,13.0,Mercedes,Melbourne,0,19.3,92.364,0.15061420061546235
RUS,91.856,14.0,INTERMEDIATE,14.0,Mercedes,Melbourne,1,19.3,91.856,-0.027036444106644977
RUS,91.885,15.0,INTERMEDIATE,15.0,Mercedes,Melbourne,0,19.3,91.885,-0.016894970293765268
RUS,91.739,16.0,INTERMEDIATE,16.0,Mercedes,Melbourne,1,19.3,91.739,-0.06795204535169305
RUS,91.597,17.0,INTERMEDIATE,17.0,Mercedes,Melbourne,1,19.4,91.597,-0.1176102964354343
RUS,91.74,18.0,INTERMEDIATE,18.0,Mercedes,Melbourne,1,19.4,91.74,-0.0676023393581489
RUS,92.189,19.0,INTERMEDIATE,19.0,Mercedes,Melbourne,1,19.4,92.189,0.08941565174465486
RUS,91.315,20.0,INTERMEDIATE,20.0,Mercedes,Melbourne,1,19.4,91.315,-0.2162273866158136
RUS,91.127,21.0,INTERMEDIATE,21.0,Mercedes,Melbourne,1,19.4,91.127,-0.28197211340273476
RUS,91.029,22.0,INTERMEDIATE,22.0,Mercedes,Melbourne,1,19.2,91.029,-0.3162433007703844
RUS,90.975,23.0,INTERMEDIATE,23.0,Mercedes,Melbourne,1,19.2,90.975,-0.3351274244219473
RUS,90.673,24.0,INTERMEDIATE,24.0,Mercedes,Melbourne,0,19.2,90.673,-0.4407386344732742
RUS,90.488,25.0,INTERMEDIATE,25.0,Mercedes,Melbourne,0,19.2,90.488,-0.505434243279553
RUS,90.111,26.0,INTERMEDIATE,26.0,Mercedes,Melbourne,1,19.2,90.111,-0.6372734028469395
RUS,89.863,27.0,INTERMEDIATE,27.0,Mercedes,Melbourne,0,19.2,89.863,-0.7240004892467085
RUS,89.696,28.0,INTERMEDIATE,28.0,Mercedes,Melbourne,0,19.1,89.696,-0.7824013901691329
RUS,89.488,29.0,INTERMEDIATE,29.0,Mercedes,Melbourne,0,19.1,89.488,-0.8551402368270017
RUS,89.789,30.0,INTERMEDIATE,30.0,Mercedes,Melbourne,0,19.1,89.789,-0.7498787327692189
RUS,89.041,31.0,INTERMEDIATE,31.0,Mercedes,Melbourne,0,19.1,89.041,-1.0114588159427123
RUS,89.361,32.0,INTERMEDIATE,32.0,Mercedes,Melbourne,0,19.1,89.361,-0.899552898007526
RUS,86.239,42.0,HARD,8.0,Mercedes,Melbourne,0,19.3,86.239,-1.9913350098626608
RUS,85.065,43.0,HARD,9.0,Mercedes,Melbourne,0,19.3,85.065,-2.401889846287368
RUS,91.87,46.0,INTERMEDIATE,2.0,Mercedes,Melbourne,1,19.3,91.87,-0.0221405601969772
RUS,94.334,52.0,INTERMEDIATE,8.0,Mercedes,Melbourne,0,18.7,94.334,0.8395350079039359
